Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,investment_paid_in_usd,management_fees_usd,return_of_cost_distribution_usd,profit_distribution_usd,net_asset_value_usd,MOIC
6,2030-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,702692.31,1.48
6,2030-04-01,2,Distribution,0.0,-12687.5,72500.0,43500.0,719887.82,1.5
6,2030-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,737083.33,1.51
6,2030-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,754278.85,1.52
6,2031-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,771474.36,1.53
6,2031-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,788669.87,1.54
6,2031-07-01,3,Distribution,0.0,-12687.5,72500.0,43500.0,805865.38,1.56
6,2031-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,823060.9,1.57
6,2032-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,840256.41,1.58
6,2032-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,857451.92,1.59
6,2032-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,874647.44,1.6
6,2032-10-01,4,Distribution,0.0,-12687.5,72500.0,43500.0,891842.95,1.62
6,2033-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,909038.46,1.63
6,2033-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,926233.97,1.64
6,2033-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,943429.49,1.65
6,2033-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,960625.0,1.66
6,2034-01-01,1,Distribution,0.0,-12687.5,72500.0,43500.0,977820.51,1.67
6,2034-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,995016.03,1.69
6,2034-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1012211.54,1.7
6,2034-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1029407.05,1.71
6,2035-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1046602.56,1.72
6,2035-04-01,2,Distribution,0.0,-12687.5,72500.0,43500.0,1063798.08,1.73
6,2035-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1080993.59,1.75
6,2035-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1098189.1,1.76
6,2036-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1115384.62,1.77
6,2036-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1132580.13,1.78
6,2036-07-01,3,Distribution,0.0,-12687.5,72500.0,43500.0,1149775.64,1.79
6,2036-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1166971.15,1.8
6,2037-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1184166.67,1.82
6,2037-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1201362.18,1.83
6,2037-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1218557.69,1.84
6,2037-10-01,4,Distribution,0.0,-12687.5,72500.0,43500.0,1235753.21,1.85
6,2038-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1252948.72,1.86
6,2038-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1270144.23,1.88
6,2038-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1287339.74,1.89
6,2038-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1304535.26,1.9
6,2039-01-01,1,Distribution,0.0,-12687.5,72500.0,43500.0,1321730.77,1.91
6,2039-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1338926.28,1.92
6,2039-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1356121.79,1.94
6,2039-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1373317.31,1.95
6,2040-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1390512.82,1.96
6,2040-04-01,2,Distribution,0.0,-12687.5,72500.0,43500.0,1407708.33,1.97
6,2040-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1424903.85,1.98
6,2040-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1442099.36,1.99
6,2041-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1459294.87,2.01
6,2041-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1476490.38,2.02
6,2041-07-01,3,Distribution,0.0,-12687.5,72500.0,43500.0,1493685.9,2.03
6,2041-10-01,4,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1510881.41,2.04
6,2042-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1528076.92,2.05
6,2042-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1545272.44,2.07
6,2042-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1562467.95,2.08
6,2042-10-01,4,Distribution,0.0,-12687.5,72500.0,43500.0,1579663.46,2.09
6,2043-01-01,1,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1596858.97,2.1
6,2043-04-01,2,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1614054.49,2.11
6,2043-07-01,3,Fee/NAV Update,0.0,-12687.5,0.0,0.0,1631250.0,2.12
7,2026-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,1941987.18,1.53
7,2026-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,1985272.44,1.54
7,2026-07-01,3,Distribution,0.0,-31937.5,182500.0,109500.0,2028557.69,1.56
7,2026-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2071842.95,1.57
7,2027-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2115128.21,1.58
7,2027-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2158413.46,1.59
7,2027-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2201698.72,1.6
7,2027-10-01,4,Distribution,0.0,-31937.5,182500.0,109500.0,2244983.97,1.62
7,2028-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2288269.23,1.63
7,2028-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2331554.49,1.64
7,2028-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2374839.74,1.65
7,2028-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2418125.0,1.66
7,2029-01-01,1,Distribution,0.0,-31937.5,182500.0,109500.0,2461410.26,1.67
7,2029-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2504695.51,1.69
7,2029-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2547980.77,1.7
7,2029-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2591266.03,1.71
7,2030-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2634551.28,1.72
7,2030-04-01,2,Distribution,0.0,-31937.5,182500.0,109500.0,2677836.54,1.73
7,2030-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2721121.79,1.75
7,2030-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2764407.05,1.76
7,2031-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2807692.31,1.77
7,2031-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2850977.56,1.78
7,2031-07-01,3,Distribution,0.0,-31937.5,182500.0,109500.0,2894262.82,1.79
7,2031-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2937548.08,1.8
7,2032-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,2980833.33,1.82
7,2032-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3024118.59,1.83
7,2032-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3067403.85,1.84
7,2032-10-01,4,Distribution,0.0,-31937.5,182500.0,109500.0,3110689.1,1.85
7,2033-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3153974.36,1.86
7,2033-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3197259.62,1.88
7,2033-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3240544.87,1.89
7,2033-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3283830.13,1.9
7,2034-01-01,1,Distribution,0.0,-31937.5,182500.0,109500.0,3327115.38,1.91
7,2034-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3370400.64,1.92
7,2034-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3413685.9,1.94
7,2034-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3456971.15,1.95
7,2035-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3500256.41,1.96
7,2035-04-01,2,Distribution,0.0,-31937.5,182500.0,109500.0,3543541.67,1.97
7,2035-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3586826.92,1.98
7,2035-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3630112.18,1.99
7,2036-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3673397.44,2.01
7,2036-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3716682.69,2.02
7,2036-07-01,3,Distribution,0.0,-31937.5,182500.0,109500.0,3759967.95,2.03
7,2036-10-01,4,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3803253.21,2.04
7,2037-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3846538.46,2.05
7,2037-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3889823.72,2.07
7,2037-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,3933108.97,2.08
7,2037-10-01,4,Distribution,0.0,-31937.5,182500.0,109500.0,3976394.23,2.09
7,2038-01-01,1,Fee/NAV Update,0.0,-31937.5,0.0,0.0,4019679.49,2.1
7,2038-04-01,2,Fee/NAV Update,0.0,-31937.5,0.0,0.0,4062964.74,2.11
7,2038-07-01,3,Fee/NAV Update,0.0,-31937.5,0.0,0.0,4106250.0,2.12
8,2026-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1656410.26,1.39
8,2026-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1706810.9,1.4
8,2026-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1757211.54,1.41
8,2026-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1807612.18,1.43
8,2027-01-01,1,Distribution,0.0,-37187.5,212500.0,127500.0,1858012.82,1.44
8,2027-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1908413.46,1.45
8,2027-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,1958814.1,1.46
8,2027-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2009214.74,1.47
8,2028-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2059615.38,1.48
8,2028-04-01,2,Distribution,0.0,-37187.5,212500.0,127500.0,2110016.03,1.5
8,2028-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2160416.67,1.51
8,2028-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2210817.31,1.52
8,2029-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2261217.95,1.53
8,2029-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2311618.59,1.54
8,2029-07-01,3,Distribution,0.0,-37187.5,212500.0,127500.0,2362019.23,1.56
8,2029-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2412419.87,1.57
8,2030-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2462820.51,1.58
8,2030-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2513221.15,1.59
8,2030-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2563621.79,1.6
8,2030-10-01,4,Distribution,0.0,-37187.5,212500.0,127500.0,2614022.44,1.62
8,2031-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2664423.08,1.63
8,2031-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2714823.72,1.64
8,2031-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2765224.36,1.65
8,2031-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2815625.0,1.66
8,2032-01-01,1,Distribution,0.0,-37187.5,212500.0,127500.0,2866025.64,1.67
8,2032-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2916426.28,1.69
8,2032-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,2966826.92,1.7
8,2032-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3017227.56,1.71
8,2033-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3067628.21,1.72
8,2033-04-01,2,Distribution,0.0,-37187.5,212500.0,127500.0,3118028.85,1.73
8,2033-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3168429.49,1.75
8,2033-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3218830.13,1.76
8,2034-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3269230.77,1.77
8,2034-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3319631.41,1.78
8,2034-07-01,3,Distribution,0.0,-37187.5,212500.0,127500.0,3370032.05,1.79
8,2034-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3420432.69,1.8
8,2035-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3470833.33,1.82
8,2035-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3521233.97,1.83
8,2035-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3571634.62,1.84
8,2035-10-01,4,Distribution,0.0,-37187.5,212500.0,127500.0,3622035.26,1.85
8,2036-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3672435.9,1.86
8,2036-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3722836.54,1.88
8,2036-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3773237.18,1.89
8,2036-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3823637.82,1.9
8,2037-01-01,1,Distribution,0.0,-37187.5,212500.0,127500.0,3874038.46,1.91
8,2037-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3924439.1,1.92
8,2037-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,3974839.74,1.94
8,2037-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4025240.38,1.95
8,2038-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4075641.03,1.96
8,2038-04-01,2,Distribution,0.0,-37187.5,212500.0,127500.0,4126041.67,1.97
8,2038-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4176442.31,1.98
8,2038-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4226842.95,1.99
8,2039-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4277243.59,2.01
8,2039-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4327644.23,2.02
8,2039-07-01,3,Distribution,0.0,-37187.5,212500.0,127500.0,4378044.87,2.03
8,2039-10-01,4,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4428445.51,2.04
8,2040-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4478846.15,2.05
8,2040-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4529246.79,2.07
8,2040-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4579647.44,2.08
8,2040-10-01,4,Distribution,0.0,-37187.5,212500.0,127500.0,4630048.08,2.09
8,2041-01-01,1,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4680448.72,2.1
8,2041-04-01,2,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4730849.36,2.11
8,2041-07-01,3,Fee/NAV Update,0.0,-37187.5,0.0,0.0,4781250.0,2.13
9,2026-01-01,1,Capital Call,-21875.0,-3500.0,0.0,0.0,94679.49,1.54
9,2026-04-01,2,Capital Call,-21875.0,-3500.0,0.0,0.0,101234.98,1.51
9,2026-07-01,3,Capital Call,-21875.0,-3500.0,0.0,0.0,108561.7,1.5
9,2026-10-01,4,Capital Call,-21875.0,-3500.0,0.0,0.0,116659.66,1.48
9,2027-01-01,1,Capital Call,-21875.0,-3500.0,0.0,0.0,125528.85,1.48
9,2027-04-01,2,Capital Call,-21875.0,-3500.0,0.0,0.0,135169.27,1.48
9,2027-07-01,3,Capital Call,-21875.0,-3500.0,0.0,0.0,145580.93,1.48
9,2027-10-01,4,Capital Call,-21875.0,-3500.0,0.0,0.0,156763.82,1.48
9,2028-01-01,1,Capital Call,-21875.0,-3500.0,0.0,0.0,168717.95,1.48
9,2028-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,174887.82,1.5
9,2028-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,181057.69,1.52
9,2028-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,187227.56,1.53
9,2029-01-01,1,Distribution,0.0,-3500.0,17500.0,10500.0,193397.44,1.55
9,2029-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,199567.31,1.57
9,2029-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,205737.18,1.59
9,2029-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,211907.05,1.61
9,2030-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,218076.92,1.62
9,2030-04-01,2,Distribution,0.0,-3500.0,17500.0,10500.0,224246.79,1.64
9,2030-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,230416.67,1.66
9,2030-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,236586.54,1.68
9,2031-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,242756.41,1.69
9,2031-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,248926.28,1.71
9,2031-07-01,3,Distribution,0.0,-3500.0,17500.0,10500.0,255096.15,1.73
9,2031-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,261266.03,1.75
9,2032-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,267435.9,1.76
9,2032-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,273605.77,1.78
9,2032-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,279775.64,1.8
9,2032-10-01,4,Distribution,0.0,-3500.0,17500.0,10500.0,285945.51,1.82
9,2033-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,292115.38,1.83
9,2033-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,298285.26,1.85
9,2033-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,304455.13,1.87
9,2033-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,310625.0,1.89
9,2034-01-01,1,Distribution,0.0,-3500.0,17500.0,10500.0,316794.87,1.91
9,2034-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,322964.74,1.92
9,2034-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,329134.62,1.94
9,2034-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,335304.49,1.96
9,2035-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,341474.36,1.98
9,2035-04-01,2,Distribution,0.0,-3500.0,17500.0,10500.0,347644.23,1.99
9,2035-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,353814.1,2.01
9,2035-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,359983.97,2.03
9,2036-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,366153.85,2.05
9,2036-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,372323.72,2.06
9,2036-07-01,3,Distribution,0.0,-3500.0,17500.0,10500.0,378493.59,2.08
9,2036-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,384663.46,2.1
9,2037-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,390833.33,2.12
9,2037-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,397003.21,2.13
9,2037-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,403173.08,2.15
9,2037-10-01,4,Distribution,0.0,-3500.0,17500.0,10500.0,409342.95,2.17
9,2038-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,415512.82,2.19
9,2038-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,421682.69,2.2
9,2038-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,427852.56,2.22
9,2038-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,434022.44,2.24
9,2039-01-01,1,Distribution,0.0,-3500.0,17500.0,10500.0,440192.31,2.26
9,2039-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,446362.18,2.28
9,2039-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,452532.05,2.29
9,2039-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,458701.92,2.31
9,2040-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,464871.79,2.33
9,2040-04-01,2,Distribution,0.0,-3500.0,17500.0,10500.0,471041.67,2.35
9,2040-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,477211.54,2.36
9,2040-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,483381.41,2.38
9,2041-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,489551.28,2.4
9,2041-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,495721.15,2.42
9,2041-07-01,3,Distribution,0.0,-3500.0,17500.0,10500.0,501891.03,2.43
9,2041-10-01,4,Fee/NAV Update,0.0,-3500.0,0.0,0.0,508060.9,2.45
9,2042-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,514230.77,2.47
9,2042-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,520400.64,2.49
9,2042-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,526570.51,2.5
9,2042-10-01,4,Distribution,0.0,-3500.0,17500.0,10500.0,532740.38,2.52
9,2043-01-01,1,Fee/NAV Update,0.0,-3500.0,0.0,0.0,538910.26,2.54
9,2043-04-01,2,Fee/NAV Update,0.0,-3500.0,0.0,0.0,545080.13,2.56
9,2043-07-01,3,Fee/NAV Update,0.0,-3500.0,0.0,0.0,551250.0,2.58
10,2026-01-01,1,Distribution,0.0,-76875.0,512500.0,307500.0,6255128.21,1.61
10,2026-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6360256.41,1.62
10,2026-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6465384.62,1.63
10,2026-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6570512.82,1.64
10,2027-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6675641.03,1.65
10,2027-04-01,2,Distribution,0.0,-76875.0,512500.0,307500.0,6780769.23,1.66
10,2027-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6885897.44,1.67
10,2027-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,6991025.64,1.68
10,2028-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7096153.85,1.69
10,2028-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7201282.05,1.7
10,2028-07-01,3,Distribution,0.0,-76875.0,512500.0,307500.0,7306410.26,1.71
10,2028-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7411538.46,1.72
10,2029-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7516666.67,1.73
10,2029-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7621794.87,1.74
10,2029-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7726923.08,1.75
10,2029-10-01,4,Distribution,0.0,-76875.0,512500.0,307500.0,7832051.28,1.76
10,2030-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,7937179.49,1.77
10,2030-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8042307.69,1.78
10,2030-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8147435.9,1.79
10,2030-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8252564.1,1.81
10,2031-01-01,1,Distribution,0.0,-76875.0,512500.0,307500.0,8357692.31,1.82
10,2031-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8462820.51,1.83
10,2031-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8567948.72,1.84
10,2031-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8673076.92,1.85
10,2032-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8778205.13,1.86
10,2032-04-01,2,Distribution,0.0,-76875.0,512500.0,307500.0,8883333.33,1.87
10,2032-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,8988461.54,1.88
10,2032-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9093589.74,1.89
10,2033-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9198717.95,1.9
10,2033-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9303846.15,1.91
10,2033-07-01,3,Distribution,0.0,-76875.0,512500.0,307500.0,9408974.36,1.92
10,2033-10-01,4,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9514102.56,1.93
10,2034-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9619230.77,1.94
10,2034-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9724358.97,1.95
10,2034-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,9829487.18,1.96
10,2034-10-01,4,Distribution,0.0,-76875.0,512500.0,307500.0,9934615.38,1.97
10,2035-01-01,1,Fee/NAV Update,0.0,-76875.0,0.0,0.0,10039743.59,1.98
10,2035-04-01,2,Fee/NAV Update,0.0,-76875.0,0.0,0.0,10144871.79,1.99
10,2035-07-01,3,Fee/NAV Update,0.0,-76875.0,0.0,0.0,10250000.0,2.0
11,2026-01-01,1,Capital Call,-96875.0,-15500.0,0.0,0.0,555913.46,1.48
11,2026-04-01,2,Capital Call,-96875.0,-15500.0,0.0,0.0,598606.77,1.48
11,2026-07-01,3,Capital Call,-96875.0,-15500.0,0.0,0.0,644715.54,1.48
11,2026-10-01,4,Capital Call,-96875.0,-15500.0,0.0,0.0,694239.78,1.48
11,2027-01-01,1,Capital Call,-96875.0,-15500.0,0.0,0.0,747179.49,1.48
11,2027-04-01,2,Fee/NAV Update,0.0,-15500.0,0.0,0.0,774503.21,1.5
11,2027-07-01,3,Fee/NAV Update,0.0,-15500.0,0.0,0.0,801826.92,1.52
11,2027-10-01,4,Fee/NAV Update,0.0,-15500.0,0.0,0.0,829150.64,1.53
11,2028-01-01,1,Distribution,0.0,-15500.0,77500.0,46500.0,856474.36,1.55
11,2028-04-01,2,Fee/NAV Update,0.0,-15500.0,0.0,0.0,883798.08,1.57
